CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Email
710829108,Existing Customer,59,0,1,5,1,1,0,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,0,customer_710829108@example.com
779562633,Existing Customer,45,1,2,5,1,1,0,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,0,customer_779562633@example.com
715315833,Existing Customer,51,1,3,2,1,3,0,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0,customer_715315833@example.com
815500983,Existing Customer,59,0,1,5,1,4,0,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,0,customer_815500983@example.com
719360583,Existing Customer,53,1,1,2,1,2,0,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0,customer_719360583@example.com
709701558,Existing Customer,47,1,3,2,1,2,0,36,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,0,customer_709701558@example.com
721148358,Existing Customer,49,0,3,5,2,5,0,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,0,customer_721148358@example.com
779862408,Existing Customer,49,1,3,4,2,3,0,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,0,customer_779862408@example.com
812627208,Existing Customer,60,0,0,0,2,4,0,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,0,customer_812627208@example.com
711033408,Existing Customer,50,0,2,3,1,4,0,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,0,customer_711033408@example.com
779956608,Existing Customer,41,0,2,4,1,5,0,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,0,customer_779956608@example.com
780376683,Existing Customer,57,1,1,2,1,3,0,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,0,customer_780376683@example.com
717912483,Existing Customer,43,1,4,2,3,3,0,27,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,0,customer_717912483@example.com
714454758,Existing Customer,57,0,3,2,1,4,0,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,0,customer_714454758@example.com
780466533,Existing Customer,54,1,3,1,1,0,0,41,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,0,customer_780466533@example.com
715735233,Existing Customer,51,0,5,4,1,4,0,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,0,customer_715735233@example.com
720476733,Existing Customer,47,0,3,3,1,4,0,34,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,0,customer_720476733@example.com
715872333,Existing Customer,41,1,0,3,3,0,0,36,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,0,customer_715872333@example.com
712375758,Existing Customer,53,1,3,5,1,3,0,43,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,0,customer_712375758@example.com
708868233,Attrited Customer,68,1,0,3,1,4,0,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,1,customer_708868233@example.com
718030083,Existing Customer,59,1,1,0,1,2,0,36,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,0,customer_718030083@example.com
720707283,Existing Customer,48,1,4,6,1,3,0,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,0,customer_720707283@example.com
771698658,Existing Customer,44,1,5,2,1,2,0,32,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,0,customer_771698658@example.com
748326258,Existing Customer,48,1,3,0,1,3,0,41,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,0,customer_748326258@example.com
770817783,Existing Customer,47,1,4,2,1,2,3,33,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049,0,customer_770817783@example.com
779353083,Existing Customer,47,1,2,2,1,2,3,32,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,0,customer_779353083@example.com
711441333,Existing Customer,43,0,1,3,0,4,3,35,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15,0,customer_711441333@example.com
719808558,Attrited Customer,55,0,2,2,1,4,0,43,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0.0,1,customer_719808558@example.com
711551958,Attrited Customer,59,1,2,4,1,2,0,46,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0,1,customer_711551958@example.com
809164083,Existing Customer,63,1,1,2,1,1,0,56,2,1,2,2619.0,1779,840.0,1.259,1450,37,0.947,0.679,0,customer_809164083@example.com
820596183,Existing Customer,58,1,2,0,1,0,0,53,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.714,0.098,0,customer_820596183@example.com
715999608,Existing Customer,53,0,2,3,1,4,0,36,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.694,0,customer_715999608@example.com
710565408,Existing Customer,59,1,0,6,3,3,3,40,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039,0,customer_710565408@example.com
805543158,Existing Customer,52,1,3,2,1,0,0,47,5,3,3,11086.0,2207,8879.0,0.869,1523,40,1.105,0.199,0,customer_805543158@example.com
709752183,Existing Customer,48,1,3,3,2,2,0,36,4,2,2,11432.0,2517,8915.0,0.615,1374,37,0.762,0.22,0,customer_709752183@example.com
716479233,Existing Customer,43,1,4,3,1,1,0,36,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13,0,customer_716479233@example.com
713837058,Existing Customer,48,1,2,0,2,4,0,36,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.714,0.76,0,customer_713837058@example.com
718876683,Existing Customer,43,0,4,2,2,4,0,31,5,2,0,5781.0,1168,4613.0,0.638,1600,32,0.455,0.202,0,customer_718876683@example.com
770746908,Existing Customer,44,1,4,6,1,2,0,30,5,1,2,7872.0,2509,5363.0,0.971,1155,32,0.882,0.319,0,customer_770746908@example.com
794843883,Existing Customer,41,1,3,3,1,3,0,35,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035,0,customer_794843883@example.com
803043933,Existing Customer,44,0,3,5,0,4,3,38,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,0,customer_803043933@example.com
758076408,Existing Customer,50,1,2,6,2,1,0,43,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863,0,customer_758076408@example.com
714606558,Existing Customer,60,0,1,5,1,4,0,36,5,1,0,1913.0,1272,641.0,1.008,1448,22,1.0,0.665,0,customer_714606558@example.com
778425408,Existing Customer,44,1,4,2,2,3,0,24,5,3,0,3839.0,2295,1544.0,0.569,1271,24,0.714,0.598,0,customer_778425408@example.com
714171108,Existing Customer,48,0,3,2,0,1,0,39,6,2,3,2115.0,1141,974.0,0.616,1223,20,0.538,0.539,0,customer_714171108@example.com
719662458,Existing Customer,44,0,2,2,0,4,0,27,5,2,2,1438.3,679,759.3,0.859,1117,29,1.071,0.472,0,customer_719662458@example.com
713137233,Existing Customer,41,1,2,3,2,3,0,28,4,3,0,27756.0,1789,25967.0,0.75,994,24,0.846,0.064,0,customer_713137233@example.com
769425858,Existing Customer,45,1,3,0,2,2,0,32,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0.0,0,customer_769425858@example.com
711297483,Existing Customer,47,0,2,5,0,4,3,34,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16,0,customer_711297483@example.com
788900883,Existing Customer,51,0,2,2,1,4,0,36,3,1,3,3106.0,1304,1802.0,0.604,1368,38,0.407,0.42,0,customer_788900883@example.com
758348808,Existing Customer,51,1,2,2,1,0,0,44,4,3,3,34516.0,1666,32850.0,0.613,1218,18,0.8,0.048,0,customer_758348808@example.com
772336458,Attrited Customer,60,0,1,5,1,1,0,50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713,1,customer_772336458@example.com
708711483,Existing Customer,57,1,2,6,1,3,0,46,2,3,0,18871.0,1740,17131.0,1.727,1516,21,2.0,0.092,0,customer_708711483@example.com
717906783,Existing Customer,41,1,5,2,2,0,0,29,5,2,2,5207.0,1748,3459.0,1.073,1310,26,1.0,0.336,0,customer_717906783@example.com
719437908,Existing Customer,44,1,3,4,0,3,0,36,6,2,2,17965.0,1644,16321.0,0.921,1767,50,0.923,0.092,0,customer_719437908@example.com
769433508,Existing Customer,43,1,1,0,2,2,0,37,6,3,3,2733.0,1819,914.0,0.767,933,25,0.923,0.666,0,customer_769433508@example.com
790096533,Existing Customer,55,1,2,0,1,2,0,48,4,3,2,8863.0,1301,7562.0,1.207,1512,27,1.455,0.147,0,customer_790096533@example.com
720997383,Attrited Customer,52,1,1,5,1,3,0,36,2,3,3,1857.0,1833,24.0,0.723,829,17,0.7,0.987,1,customer_720997383@example.com
787541883,Existing Customer,44,1,3,2,3,3,0,33,3,3,3,34516.0,0,34516.0,0.483,1120,27,0.35,0.0,0,customer_787541883@example.com
709930758,Existing Customer,41,1,2,5,1,1,0,30,5,3,3,11107.0,1222,9885.0,0.538,1506,33,0.941,0.11,0,customer_709930758@example.com
789830058,Existing Customer,44,1,4,6,2,3,0,34,4,1,2,21573.0,1585,19988.0,0.621,1384,36,2.273,0.073,0,customer_789830058@example.com
710299608,Attrited Customer,53,0,2,6,1,4,0,33,2,3,3,2859.0,2517,342.0,0.993,817,30,0.667,0.88,1,customer_710299608@example.com
710741208,Existing Customer,39,1,2,3,2,3,0,36,4,2,2,5269.0,1475,3794.0,1.148,2094,25,0.667,0.28,0,customer_710741208@example.com
821797008,Attrited Customer,49,1,5,0,1,1,0,45,2,2,3,1438.3,0,1438.3,0.734,815,21,0.615,0.0,1,customer_821797008@example.com
708874533,Attrited Customer,45,0,2,0,1,4,0,36,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0,1,customer_708874533@example.com
715341858,Existing Customer,54,1,2,2,1,3,0,46,6,2,3,1982.0,1289,693.0,0.939,1377,49,0.69,0.65,0,customer_715341858@example.com
793636308,Existing Customer,49,1,3,5,2,3,0,43,2,2,2,4645.0,1650,2995.0,0.912,1193,33,0.65,0.355,0,customer_793636308@example.com
713779908,Existing Customer,46,0,3,1,2,5,0,36,6,3,2,2189.0,1666,523.0,0.343,1287,36,0.636,0.761,0,customer_713779908@example.com
712125258,Attrited Customer,46,1,4,3,1,0,0,30,3,3,3,2442.0,0,2442.0,0.98,701,19,0.727,0.0,1,customer_712125258@example.com
709703433,Existing Customer,47,1,3,2,1,2,0,38,4,1,2,21304.0,1532,19772.0,1.018,1770,25,0.923,0.072,0,customer_709703433@example.com
721022433,Existing Customer,44,1,2,1,2,2,0,36,5,1,2,7577.0,2480,5097.0,0.435,1409,35,0.167,0.327,0,customer_721022433@example.com
710103558,Existing Customer,50,1,3,4,2,0,0,31,4,1,2,3234.0,1486,1748.0,0.868,1354,28,0.647,0.459,0,customer_710103558@example.com
715952883,Existing Customer,73,1,0,3,1,1,0,36,5,3,2,4469.0,1125,3344.0,1.363,1765,34,1.615,0.252,0,customer_715952883@example.com
719731458,Existing Customer,56,1,3,6,3,1,0,46,6,3,4,2910.0,709,2201.0,0.538,1192,27,0.588,0.244,0,customer_719731458@example.com
772390908,Attrited Customer,59,1,0,3,2,1,0,48,2,4,3,3616.0,1054,2562.0,0.616,687,17,0.545,0.291,1,customer_772390908@example.com
787348608,Existing Customer,70,1,0,3,1,4,0,56,3,2,3,3252.0,1495,1757.0,0.581,1227,15,0.875,0.46,0,customer_787348608@example.com
709485033,Existing Customer,55,0,2,3,1,4,0,36,4,3,3,2358.0,1152,1206.0,0.969,1737,26,1.6,0.489,0,customer_709485033@example.com
715432608,Existing Customer,43,1,4,6,2,2,0,36,4,1,0,22322.0,953,21369.0,0.769,1348,34,1.125,0.043,0,customer_715432608@example.com
799471833,Existing Customer,45,1,1,5,2,0,0,39,4,2,2,3133.0,1510,1623.0,0.609,1435,38,0.462,0.482,0,customer_799471833@example.com
714187533,Existing Customer,45,0,2,5,2,1,0,35,2,3,0,3540.0,849,2691.0,0.456,1321,28,0.75,0.24,0,customer_714187533@example.com
779656908,Existing Customer,40,1,1,2,1,1,0,23,6,3,2,6990.0,1378,5612.0,0.73,1479,29,0.611,0.197,0,customer_779656908@example.com
788950158,Existing Customer,36,1,2,0,3,3,0,22,2,2,3,34516.0,1652,32864.0,0.854,1283,39,1.294,0.048,0,customer_788950158@example.com
778867533,Attrited Customer,59,0,0,4,1,1,0,40,1,4,1,1438.3,0,1438.3,1.038,689,23,0.353,0.0,1,customer_778867533@example.com
710620383,Existing Customer,43,1,4,6,1,2,0,35,6,3,2,24396.0,1171,23225.0,0.655,965,17,1.125,0.048,0,customer_710620383@example.com
778661358,Existing Customer,46,0,1,6,1,4,0,36,2,3,2,2474.0,2143,331.0,1.53,1541,40,1.0,0.866,0,customer_778661358@example.com
789483333,Existing Customer,41,1,2,5,1,1,0,32,5,1,3,5214.0,795,4419.0,0.707,1258,23,1.3,0.152,0,customer_789483333@example.com
809855808,Existing Customer,51,0,2,2,1,4,0,46,5,2,2,5207.0,1650,3557.0,0.708,1339,20,0.538,0.317,0,customer_809855808@example.com
718464258,Existing Customer,51,0,3,6,3,4,0,25,2,2,2,9512.0,1082,8430.0,0.701,1007,22,1.444,0.114,0,customer_718464258@example.com
708528483,Existing Customer,43,0,4,2,0,5,0,23,6,3,2,3187.0,2430,757.0,0.617,1387,33,1.357,0.762,0,customer_708528483@example.com
771809733,Attrited Customer,64,0,0,3,1,1,0,53,1,3,3,3353.0,0,3353.0,1.021,960,18,0.385,0.0,1,customer_771809733@example.com
719942883,Existing Customer,54,1,5,2,1,2,0,38,3,3,3,2290.0,1434,856.0,0.923,1119,18,3.5,0.626,0,customer_719942883@example.com
807226683,Existing Customer,48,1,3,6,2,1,0,43,6,1,3,5279.0,1115,4164.0,0.549,1642,41,0.519,0.211,0,customer_807226683@example.com
717806133,Existing Customer,40,1,2,5,0,2,0,29,5,3,0,23603.0,0,23603.0,0.795,1382,31,1.067,0.0,0,customer_717806133@example.com
720615708,Existing Customer,57,1,0,5,1,1,0,45,6,2,2,2601.0,0,2601.0,0.814,1232,32,0.684,0.0,0,customer_720615708@example.com
714511758,Existing Customer,45,1,4,2,2,3,0,40,4,3,0,6363.0,1029,5334.0,0.838,1542,16,1.286,0.162,0,customer_714511758@example.com
715050408,Existing Customer,41,1,3,3,2,3,0,36,4,3,3,8029.0,1576,6453.0,0.826,1094,32,0.524,0.196,0,customer_715050408@example.com
721132233,Existing Customer,42,0,4,5,1,4,0,31,2,2,2,2410.0,1769,641.0,0.759,1217,30,1.143,0.734,0,customer_721132233@example.com
719211558,Attrited Customer,45,1,2,2,2,2,0,36,1,1,2,3401.0,0,3401.0,0.898,744,18,1.0,0.0,1,customer_719211558@example.com
712069008,Existing Customer,42,0,4,5,1,4,0,23,4,2,0,2260.0,1007,1253.0,0.84,1614,33,0.737,0.446,0,customer_712069008@example.com
715996983,Existing Customer,47,1,4,5,0,3,0,30,5,2,2,17682.0,2481,15201.0,1.302,1747,31,1.214,0.14,0,customer_715996983@example.com
773466258,Existing Customer,48,0,4,3,1,1,0,42,3,1,3,4206.0,1100,3106.0,0.587,1144,22,1.0,0.262,0,customer_773466258@example.com
798983508,Existing Customer,43,1,1,2,2,3,3,37,4,3,2,34516.0,1440,33076.0,1.117,1575,34,2.4,0.042,0,customer_798983508@example.com
719117433,Existing Customer,41,1,4,3,3,3,0,36,4,3,0,23018.0,2168,20850.0,0.859,1463,24,1.667,0.094,0,customer_719117433@example.com
716451183,Existing Customer,54,0,1,5,1,1,0,44,5,2,3,5556.0,1711,3845.0,1.434,1706,21,1.625,0.308,0,customer_716451183@example.com
718621608,Attrited Customer,54,0,2,3,1,5,0,44,3,3,1,6094.0,0,6094.0,1.129,909,14,0.273,0.0,1,customer_718621608@example.com
715085733,Existing Customer,61,1,0,2,1,1,0,52,3,1,2,2939.0,1999,940.0,2.145,2434,33,1.538,0.68,0,customer_715085733@example.com
788977833,Existing Customer,61,1,0,5,1,3,0,48,2,1,0,5362.0,1274,4088.0,1.015,1876,41,0.783,0.238,0,customer_788977833@example.com
720272958,Attrited Customer,48,1,2,3,1,0,0,36,3,3,3,27126.0,0,27126.0,0.953,1000,25,0.786,0.0,1,customer_720272958@example.com
708421833,Existing Customer,45,0,4,2,2,4,0,36,6,3,2,3342.0,2517,825.0,0.771,1139,30,0.765,0.753,0,customer_708421833@example.com
709173108,Attrited Customer,54,0,4,2,1,5,0,40,6,2,2,2532.0,2221,311.0,0.491,799,21,0.235,0.877,1,customer_709173108@example.com
709879458,Existing Customer,54,0,3,1,1,5,0,46,2,2,3,1900.0,1376,524.0,0.89,1881,45,0.607,0.724,0,customer_709879458@example.com
715120608,Existing Customer,44,1,3,2,2,2,0,37,2,3,2,14546.0,1703,12843.0,0.955,1273,27,0.588,0.117,0,customer_715120608@example.com
770632758,Existing Customer,50,0,4,1,2,5,0,36,2,3,2,2521.0,1608,913.0,0.587,1328,33,0.571,0.638,0,customer_770632758@example.com
779078733,Existing Customer,55,1,2,1,1,2,0,36,3,4,3,16427.0,1682,14745.0,0.631,1579,36,1.118,0.102,0,customer_779078733@example.com
771742533,Existing Customer,48,1,2,2,3,1,0,36,5,1,2,13068.0,1718,11350.0,0.607,937,28,0.556,0.131,0,customer_771742533@example.com
720250158,Existing Customer,45,1,2,0,2,2,0,33,6,3,0,23218.0,1814,21404.0,1.178,1749,37,2.083,0.078,0,customer_720250158@example.com
716458983,Existing Customer,60,1,0,3,1,1,0,36,5,1,3,3281.0,837,2444.0,1.859,1424,29,1.417,0.255,0,customer_716458983@example.com
713747733,Existing Customer,55,1,2,3,1,1,0,47,5,3,2,3096.0,2217,879.0,0.799,2011,41,0.783,0.716,0,customer_713747733@example.com
712270158,Existing Customer,62,0,0,3,1,1,0,52,5,2,3,2052.0,1250,802.0,0.728,1208,31,0.632,0.609,0,customer_712270158@example.com
789562383,Existing Customer,38,0,1,3,3,4,0,30,2,3,0,1438.3,583,855.3,0.888,1259,24,1.0,0.405,0,customer_789562383@example.com
754897008,Existing Customer,46,1,3,3,2,1,0,39,2,3,2,9432.0,1418,8014.0,0.612,1319,26,0.368,0.15,0,customer_754897008@example.com
819700533,Existing Customer,50,1,0,3,2,0,3,45,5,2,3,14938.0,2303,12635.0,0.804,949,27,2.0,0.154,0,customer_819700533@example.com
712890408,Existing Customer,45,1,2,5,1,2,0,36,5,3,2,2221.0,1343,878.0,0.869,1338,30,1.308,0.605,0,customer_712890408@example.com
720248208,Existing Customer,47,1,3,4,0,2,0,37,6,3,0,5731.0,1577,4154.0,0.657,1554,26,0.444,0.275,0,customer_720248208@example.com
779749908,Existing Customer,48,1,4,0,1,2,1,33,2,2,3,34516.0,2061,32455.0,0.722,1350,32,0.455,0.06,0,customer_779749908@example.com
717401883,Existing Customer,35,1,3,5,1,2,0,22,5,2,2,6985.0,1130,5855.0,0.963,1694,44,0.76,0.162,0,customer_717401883@example.com
721509558,Existing Customer,51,1,2,2,1,0,0,42,3,3,0,24221.0,1707,22514.0,0.816,1678,40,0.538,0.07,0,customer_721509558@example.com
710572458,Existing Customer,36,0,3,3,1,5,0,24,4,1,1,15439.0,0,15439.0,0.742,2069,43,0.536,0.0,0,customer_710572458@example.com
714576183,Existing Customer,47,1,4,2,2,3,0,36,6,3,2,21637.0,2030,19607.0,0.776,1222,23,0.438,0.094,0,customer_714576183@example.com
721425558,Existing Customer,52,1,2,2,2,0,0,37,2,3,2,14543.0,0,14543.0,0.788,1536,37,0.423,0.0,0,customer_721425558@example.com
711109908,Existing Customer,43,0,4,5,1,4,0,36,2,1,1,9684.0,2475,7209.0,0.697,1400,31,2.1,0.256,0,customer_711109908@example.com
715203108,Existing Customer,63,1,2,3,1,1,0,36,2,2,2,5007.0,930,4077.0,0.885,1050,28,1.154,0.186,0,customer_715203108@example.com
710027508,Existing Customer,61,1,0,2,1,2,0,54,3,2,0,1616.0,1047,569.0,0.984,1389,33,1.2,0.648,0,customer_710027508@example.com
787464408,Existing Customer,53,1,2,5,2,2,0,40,5,2,2,19116.0,0,19116.0,0.656,1184,29,0.611,0.0,0,customer_787464408@example.com
783542133,Existing Customer,53,0,3,2,1,4,0,47,5,6,2,2759.0,2223,536.0,1.32,2093,42,1.0,0.806,0,customer_783542133@example.com
708330858,Attrited Customer,57,1,3,2,1,0,0,38,2,3,3,8249.0,1381,6868.0,0.798,678,11,0.833,0.167,1,customer_708330858@example.com
714426783,Existing Customer,38,0,2,2,2,5,0,31,2,3,2,14041.0,2154,11887.0,1.084,1467,29,1.417,0.153,0,customer_714426783@example.com
712701333,Existing Customer,53,1,3,3,1,2,0,43,5,3,2,5264.0,2169,3095.0,0.374,1219,27,0.5,0.412,0,customer_712701333@example.com
709494483,Existing Customer,63,0,0,6,1,4,0,54,4,2,1,2420.0,1912,508.0,1.256,1730,36,0.565,0.79,0,customer_709494483@example.com
773373108,Existing Customer,49,0,4,3,1,4,0,43,4,2,0,2826.0,2070,756.0,0.541,1025,28,0.647,0.732,0,customer_773373108@example.com
715812258,Existing Customer,45,1,2,3,1,3,0,34,5,5,2,12518.0,1539,10979.0,0.645,1165,33,0.833,0.123,0,customer_715812258@example.com
778286433,Existing Customer,67,1,0,2,1,1,0,56,4,2,1,5876.0,1297,4579.0,1.012,2133,55,0.719,0.221,0,customer_778286433@example.com
789270033,Existing Customer,48,1,3,2,2,3,3,37,3,2,3,34516.0,0,34516.0,0.448,1122,13,0.182,0.0,0,customer_789270033@example.com
711569433,Existing Customer,51,0,2,5,0,4,0,38,4,1,2,9648.0,1926,7722.0,0.549,1083,22,1.75,0.2,0,customer_711569433@example.com
720214833,Existing Customer,52,1,2,3,2,3,3,40,3,3,3,34516.0,2177,32339.0,1.32,1234,23,1.875,0.063,0,customer_720214833@example.com
709346133,Existing Customer,55,0,2,5,1,5,0,35,3,3,0,3025.0,2376,649.0,1.252,1277,23,1.875,0.785,0,customer_709346133@example.com
788194458,Existing Customer,34,1,3,3,1,2,0,26,4,3,3,3265.0,2517,748.0,0.952,1843,35,0.944,0.771,0,customer_788194458@example.com
720779733,Existing Customer,56,1,1,5,1,0,0,36,3,2,2,6041.0,1355,4686.0,0.685,1747,49,0.581,0.224,0,customer_720779733@example.com
717424458,Existing Customer,44,0,2,4,1,4,0,36,3,3,2,2293.0,1823,470.0,0.617,1166,22,1.444,0.795,0,customer_717424458@example.com
708820308,Existing Customer,47,1,3,4,3,3,0,36,6,2,2,13399.0,2505,10894.0,0.627,1326,31,0.824,0.187,0,customer_708820308@example.com
710558058,Existing Customer,46,0,3,6,1,4,0,38,4,3,3,4317.0,2517,1800.0,0.944,1619,36,1.0,0.583,0,customer_710558058@example.com
770590758,Existing Customer,43,0,3,2,2,1,0,29,5,2,0,3378.0,1069,2309.0,0.581,1285,16,0.333,0.316,0,customer_770590758@example.com
718490658,Existing Customer,50,0,1,2,2,4,0,36,4,1,3,5012.0,2242,2770.0,0.816,1142,28,1.0,0.447,0,customer_718490658@example.com
711985833,Existing Customer,38,0,4,5,2,4,0,30,4,1,0,2569.0,1605,964.0,0.574,1190,46,0.643,0.625,0,customer_711985833@example.com
708967608,Existing Customer,53,0,1,2,2,4,0,45,3,1,2,3471.0,1785,1686.0,1.051,1052,24,0.714,0.514,0,customer_708967608@example.com
718505958,Existing Customer,43,1,5,2,0,0,3,31,5,3,3,34516.0,1699,32817.0,0.771,1628,38,0.727,0.049,0,customer_718505958@example.com
715024233,Existing Customer,53,1,1,3,1,0,0,36,6,3,2,3312.0,1844,1468.0,0.986,1740,32,0.882,0.557,0,customer_715024233@example.com
779249583,Existing Customer,56,0,1,2,1,4,0,38,4,3,3,2578.0,2462,116.0,1.707,1378,29,0.812,0.955,0,customer_779249583@example.com
709278258,Attrited Customer,54,1,2,6,1,1,0,44,4,3,2,2902.0,2517,385.0,0.821,996,26,0.444,0.867,1,customer_709278258@example.com
778928283,Existing Customer,57,0,3,3,1,4,0,39,3,2,1,2742.0,2321,421.0,1.315,1389,32,0.6,0.846,0,customer_778928283@example.com
712299858,Existing Customer,62,1,1,3,1,4,0,53,5,3,3,2077.0,1571,506.0,1.031,1365,38,1.0,0.756,0,customer_712299858@example.com
799224108,Existing Customer,46,0,4,2,2,4,0,40,5,1,2,6265.0,1942,4323.0,1.027,1715,43,0.87,0.31,0,customer_799224108@example.com
809976033,Existing Customer,49,1,2,5,1,2,0,44,6,3,0,7819.0,1560,6259.0,0.827,1582,25,0.786,0.2,0,customer_809976033@example.com
716203308,Existing Customer,52,1,3,2,2,3,0,42,6,3,3,2731.0,1692,1039.0,0.62,1220,22,0.692,0.62,0,customer_716203308@example.com
714871683,Attrited Customer,58,1,1,5,1,1,0,36,2,4,3,1438.3,537,901.3,0.819,715,13,0.182,0.373,1,customer_714871683@example.com
716139933,Existing Customer,54,1,0,3,1,3,0,36,3,1,2,16286.0,1710,14576.0,1.223,2552,49,1.227,0.105,0,customer_716139933@example.com
716984658,Existing Customer,49,1,1,2,1,0,0,39,3,2,3,34516.0,0,34516.0,0.507,1106,31,0.938,0.0,0,customer_716984658@example.com
713086008,Existing Customer,58,0,3,3,1,4,0,47,6,1,0,2609.0,2439,170.0,1.269,1731,34,1.833,0.935,0,customer_713086008@example.com
